/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/886a7e8e5df44d9a9b5cb33fef30c5d6.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/c439f801fe7848f39c3a4c2030199309.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/904a91ae18f94b96980fb20fe051fe3f.jpg,90,94.56
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/24313e5d70a0496cba11f0674accfd71.jpg,90,94.4
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/a634fcef95a74883877328937e0d3c07.jpg,90,94.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/2934d3dcfad54766a99a0b1ac73c8e2c.jpg,90,94.08
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/3b775d540e57478b98e4a14817927bcf.jpg,90,93.36
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/9f5b9821ec1d4b429c8b2c37668a2810.jpg,90,94.08
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/8e4c604770554409ba7c6b8f9295fd2f.jpg,90,94.8
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/4c03755a71ed4329b471d5cc66a30914.jpg,90,94.8
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/e4d5a7d2e0d740ec99658ccd0f136782.jpg,90,92.56
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/9cd84d760f4245a6af16ee3ab59306e7.jpg,90,94.88
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/8c54cac6b3e545d78a40695236584f1b.jpg,90,91.92
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/4e7b311d89be49fd8ca666d882421f15.jpg,90,94.8
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/030a40a716d544e599fbc92e8fefa361.jpg,90,94.8
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/fff14c65abdf4c3a85bcd2c38020dcaf.jpg,90,94.8
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/9f6c835027f2448f8e1ff9ba25df8ce9.jpg,90,94.8
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/87db2a576ef44a45b8bc836334ebdc38.jpg,90,93.92
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/58d2884f22a945679f816a927ec80e8a.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/bd751aca377442b2b26ce3bd605ba81b.jpg,90,94.16
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/ea10de962ce94990a4410d46aa352edf.jpg,90,94.08
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/ad1f81b9f7b2497caea8998d5e90d184.jpg,90,94.88
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/056ddc49752f41c4a3d7c7e9b813e8cf.jpg,130.05,90.32
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/0f47e311c32547139d37276b1dee053b.jpg,130.5,93.36
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/9d54d4586dfd4cae8afab6c1410af241.jpg,130.5,92.8
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/cc4847e289464b5aa3a575aed4b785ad.jpg,130.5,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/920c48aa80234867978530e6cbaa035c.jpg,130.5,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/ba792ac2126d4700aa96575faa81c544.jpg,130.5,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/533ba5be920f4aa8890df9dcb04d2e1d.jpg,130.5,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/02922a32b09d48fbadf3b6d86f747da0.jpg,130.5,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/9767677074be4d92ab4b3144b3fe0b8f.jpg,130.5,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/d05fc51ba61c4a2f9eb289400ebea21f.jpg,130.5,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/c584459f05ab4eef9627c0deb88eb6f2.jpg,130.5,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/36dc71aa61d64bea90290a3cc408fb60.jpg,130.5,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/4fadbead1f9d4d6b9ead0e851087dc49.jpg,130.5,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/b3552d58df324f88a8ce37f183945e09.jpg,130.5,94.96
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/edaa973245a343f7a4f1a6ffb1e557a9.jpg,130.5,93.44
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/92ae40fdfcd243ff9f527633fdd88a25.jpg,130.5,94.96
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/d76bcab5561f49e88567cedd405ecf1a.jpg,130.5,95.36
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/f2b406dcee1b42ec8677b3dcdda849ff.jpg,130.5,95.12
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/d00f627b147c497d99dc6ba4e7e052aa.jpg,90,90.32
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/c54dde47a3774fafa65f9781517690b9.jpg,130.5,94.88
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/1bc90a9c25df42a3a9bb1726dc7ff377.jpg,90,94.56
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/ab5b0613ee854996945341f4aa89cc05.jpg,90,94.48
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/f6149f44fb57440f8082d32175ad6441.jpg,130.5,92.48
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/c35cf4ef757f43bca0c0375cb4bcf727.jpg,130.5,94.4
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/fcd8efd580e6474b920442a98fac5255.jpg,128.25,94.24
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/e2c2ab4d65f74c0fbc66c79f90915664.jpg,130.5,94.24
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/8206a5b95c4a401eac8a3bb9aeca1c9a.jpg,90,94.4
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/79c5df5f78f24560ad8770d8c3a03738.jpg,130.5,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/e7e5e230dff04568aba54989c9674103.jpg,130.5,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/975be80cbf904e63a850134200a2eff2.jpg,130.5,91.44
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/61ca41d2c5044a8e83d5722ab138282c.jpg,130.5,94.96
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/fc78cb490f9d4268b72d6cedab8c6960.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/307f1830516e49138dbd0c4016400998.jpg,90,92.24
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/2f311eb55c884f739e0e10870d8f978e.jpg,90,93.92
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/4212aca6a2fb4da78c7281f1d75832b2.jpg,90,94.08
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/0d46f9f1b18243148848504d27963604.jpg,90,94.4
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/37179116b540470bb35b4d67bd3e79ad.jpg,90,94.96
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/3404ff45407c47caae84da88f1416c5f.jpg,90,94.96
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/0a26ba460be7447dbc77dba4d26b46e9.jpg,70.65,90.96
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/0b2565bf1cab4e6482f234fd56e970fb.jpg,90,93.52
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/49967ac2f7914ca79aa5a4bfb2f87d73.jpg,90,94.24
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/92f72e61d8544122a8aeeeb115fb5231.jpg,80.1,91.92
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/0417161ca3234ec4b7d7a4340f4e030b.jpg,70.65,94.4
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/2be2f28b29ba44a6a47aa9800fc2efbc.jpg,73.35,94.32
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/97afdd6cec5941c09b2f16d8c935dadd.jpg,90,93.12
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/19bf884b7d6c41fc9b8c4fcc8f79b252.jpg,79.2,95.28
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/fdde9692fbe9488eb1e1eeefcd812194.jpg,90,94.56
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/54515d195355440b889c96c88808c25e.jpg,90,92.96
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/671a0611c3e2475195de9d054e511010.jpg,90,92.88
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/d4de078865bf4a87be57f01523808e01.jpg,90,94.4
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/5686308537654788839b2037238790f4.jpg,90,94.48
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/76cefc77676845f9bc18d7b1c61ff388.jpg,90,94.72
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/3607a30f6a334d6797b905dfe81da867.jpg,90,92.88
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/2d6ec34018c547a4b55ad6dbda1dac35.jpg,90,94.08
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/3f61982981ac425aa2b48ca25a4e5be3.jpg,90,91.92
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/0ddaaf4120c742f4a2587eca9d8c9771.jpg,90,95.28
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/65e0afd564b345179e3c1f8a4f7b926f.jpg,90,95.28
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/8d9b6e2ff9a24210b444f253612ebf31.jpg,90,94.88
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/440c73e6cd164ed28f49fbf88376925c.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/7f19ea0f129848bf967a874670967be6.jpg,90,94.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/5f99e203cf8a45e7ab02e6b2bd2e03d2.jpg,90,94.4
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/70c382f0f5594e8dbdeeff658d196b10.jpg,90,94.16
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/f5f6906e833d43f0ab4cc51ed46bf020.jpg,71.1,93.52
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/65fa88f5f6904da49114769966e546ad.jpg,80.55000000000001,94.4
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/a308df7dc19d44759924dd1569397819.jpg,73.8,94.72
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/a2cad5964ae3460c83541c5f82e31d8d.jpg,90,94.24
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/40856c999d854f45ba297ee7b22772ed.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/8d1da76a511f4144acb9e1a6db6375d1.jpg,90,93.52
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/85ac0d98a3b74b9a8106702d204e7aae.jpg,90,94.4
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/529db81d58e242caa35118e61708cacd.jpg,90,94.32
/home/jetson/jetsoncar_ws/recordings/95993e546fd5/images/c0d94beb082b4dcab1d73c58c6760b63.jpg,90,94.32
