/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/cbcf4bbd5b2644e5a228589185c9794b.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/51856439d05c4d9da19a7f2ee1ff324a.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/6e508156aea7478998186aa7aeeb72ec.jpg,90,96.4
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/f4aa046806ec4ee1a74eec9b0ce3f6ef.jpg,113.85,97.6
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/39a11d5e6d054102b8e460fa7b013fa1.jpg,126.45,96.4
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/fc1edadfb5944b4086662c2542734695.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/ef1b6b32587e40aeb22901c1e5b9b966.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/3f9918aa27624c7da6545ae1c2045ac1.jpg,90,96.4
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/5c25606f4a6344979235c8e90b750361.jpg,90,95.8
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/1dac52f95ca74fe9aedae4ce26f05932.jpg,71.1,96.5
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/64db6e73a7124f66935891f3482fd558.jpg,90,91.5
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/1e0a499a39ae4bebbe788739344a4d10.jpg,90,94.2
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/afbd4b152f58408984e9cb7b32ea94e7.jpg,90,97.8
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/d45bcb1165bb4b078afb29bce80fc143.jpg,90,97.8
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/a9bb5159453a49ff899cd98720c65fa6.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/5fe69f20915c4c85ab3d4216f040737c.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/e9fbb493a05c44c794cdb90637161266.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/f8100d206f5849b7b420f0f26887f942.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/222f8c131ce347ca8cf419fc79689f8d.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/aa5ace32062d441cb445b6c3e7cda49f.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/250cfa232c1b475fb5ebe4cd2d1fae5d.jpg,90,96.2
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/b421ab7d1eb543b89f6538fdd2dc9b1e.jpg,90,99.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/78382636c0514317863829ef8f9750e7.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/c364afd268f44fd39a115bb983defad8.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/25189c3ce104446aa4b423557a3f7d4b.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/8ab6911151fa48a09376abfcd06912f5.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/fba3d3289db04baf804906c2478e149f.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/eedd601ac5bf422e94765b375c6ba0cf.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/75738b181962491493cc527f76cf0b4f.jpg,90,95.2
/home/jetson/jetsoncar_ws/recordings/0884a292ab81/images/ee88b6f6a8524ecead8a67e011e50c12.jpg,130.5,96.1
