/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/2090e7da8d15438ca5c8258c1fd6f0fa.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/cb52aedb42ab4fe58dededc62177b2fe.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/801aeb8508f54756bca936bf37b7881a.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/afd2ae84dc54449fa19bfd6337dfa3a8.jpg,90,92.2
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/a8d265b7f9b94a598402543ef195786d.jpg,90,100.0
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/c7c2a7fc497e42aa9083d139371af6ba.jpg,90,100.0
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/e041d1fccc234c27a1be7db16064d169.jpg,58.5,90.0
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/e47cfc0990254585a94f8f42fb56ef52.jpg,90,100.0
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/b750083b6667433d9d007eec00d493c9.jpg,130.5,90.0
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/cf2827d68eb9410b9a833b0b3b9d4a80.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/861e2f9d39d942b7b53810420ef537d7.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/8a4ed44ede584a02b01f44d8f61ce37c.jpg,50.85,96.4
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/9fff0861cabf48048762c715a4ddac18.jpg,90,96.6
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/ec86a35ac6f9444589dc7ce96ea84d8b.jpg,90,93.6
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/b3b6d454c6684e7ba97a8c574b764561.jpg,90,90.0
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/a7ccea8e8c444af1a31cec6fe87fb84e.jpg,60.3,90.0
/home/jetson/jetsoncar_ws/recordings/b3fb109cf7b8/images/3556bf733c2d4430866303c130210388.jpg,49.5,90.0
